review_id,company_id,company_name,review_text
844,113,Swadesh,
845,113,Swadesh,Easy UI. Very helpful
846,115,The Payment HQ,"Payment HQ is the best Merchant Services out there!, not only are they local my rep Cesar always goes above and beyond to help my business with support (never switching). Even the supporting reps at Payment HQ are always willing help. The level of treatment and care I receive I can not even being to explain. I truly found a company that cares about my business needs and doesn’t treat me like a number. If you are needing or just looking for a new merchant you must to contact Payment HQ and ask for Cesar!"
847,115,The Payment HQ,"I am lucky to have had an exceptional experience working with Charles and  Giovanni at The Payment HQ. Their team provided top-notch expertise and professionalism throughout the entire process. The platform they offer is user-friendly and robust, delivering seamless and secure solutions. I greatly appreciate their prompt and reliable customer service, always there to assist with any inquiries. I highly recommend The Payment HQ."
848,1114,Coinhub Bitcoin ATM,25% fees not documented anywhere.  Avoid at ALL costs.  Will never use this ATM company again.
849,1114,Coinhub Bitcoin ATM,This daniel hayslip Becky station Beth Jordon cashed checks Becky hayslip Larry hayslip anda clark Candice noes about all on dip rapinig kids and all sick won't them in jail jelyce over phone I have not don non this donnie walkions in on it to ask how howerd merfey Denise fisher getting cards actavated keven marsh and jonny hayslip jonny wilder took cops scaminug  linked jimmy station edd scoot  charles shorts doughter all in one n stalking kids malisa ricky vangundi noes and fload Carl doughter stalking kuds
850,1118,PNC Bank,I was completely mislead when applying for a credit card to consolidate. I would have never allowed them to go through the process of applying etc had they truly cared to make sure of my needs. I have had great experiences with the bank in the past but this was a true letdown. I have banked with them for years and even have a car loan with them. I advise anyone to choose a different bank. PNC is definitely not what is was.
851,1118,PNC Bank,"First, there isn't a full-service PNC Bank that isn't 22 -24 minutes away from me. Second, the PNC mobile app seldom works. It takes very few checks, but not others. I have to take checks to the nearest ATM to deposit them physically. For a business, this is a considerable inconvenience. When first approached by PNC, they told me they had no problems with mobile deposits; everything would be fine. Since day 1, I've had problems; shame on me; it's a year later, and I am ready to move on."
852,1118,PNC Bank,"I called to pay off my HELOC and the agent told me that I had to go to the branch to close the HELOC.  I get to the branch in Livermore CA where they have removed all tellers and hired a bunch of people that are there to make sure the chairs stay warm.  They did not have a clue on how to close the account. They in turn told me that I had to call the phone number for the bank to get help.  I was a bit upset when I was told the number to get help, that has made up my mind to go back to my old bank.   They have lost my business and I will tell my friends to stop using PNC for banking."
853,1118,PNC Bank,I went to the PNC counter in a local supermarket for the convenience. Waited in line for the one slow bank employee. Had to repeat my request several times because the teller couldn't understand what I was talking about. There was an error in my account. Not difficult to understand. Took my information but couldn't fix the problem at that time. Had to phone another employee because no one got back to me. Closed my account within 3 months.
854,1118,PNC Bank,"The worst bank ever. We have been trying for 2 weeks to wire transfer funds we have from PNC to our official bank, and the bank literally can't follow instructions from our receiving bank to do this. We can't get our money, and the English language seems to be quite stumbling block for them. Once the account is closed, we will never ever use them again."
855,1118,PNC Bank,"I wasted time phoning and getting the run around trying to close my accounts so I enrolled the help of Consumer Financial Protection Bureau. They were fantastic and they assured everyone that my accounts would be closed and monies refunded.My bank cannot clear the checks as “the clearing bank as the clearing bank states there is a “MISMATCH ROUTING NUMBER”!!,Yet another ploy by PNC Bank to hold my money.Disgraceful!!!!Not dealing with them anymore and I will be switching to Asllc who are professional with managing my finances"
856,1118,PNC Bank,I would never recommend pnc they make it very hard to close a account and make it hard to work with them on things I only have one location in my area used to have 2 how ever they closed it and I walk every where and the one open is not in a safe place to walk to I have been trying to get it closed for 3 days and have been fighting with them over it. I Would strongly not recommend them they also have not been telling the truth the last few days
857,1118,PNC Bank,This bank is a disgrace. When I left the US I requested they close my credit card account. One week later a charge was put on this account by my former cell phone provider. I called and they informed me that the account was not closed it was only frozen and that the charge still stands. They now want me to pay that charge with interest because they would not close my account when requested. Not happening. I don't even live in that country anymore.
858,1118,PNC Bank,"I have had numerous horrible problems with this bank. Where to begin??? I wrote a check - they refused to honor it because - get this - I didn't use the same *pen* to write the check as I signed up for an account with... said it was obviously ""forged"" since the pen was different and I got a lecture about using the same pen... Told they require me to keep a *million* dollars in my account or I can't have any info about what is in the account... REALLY??? And now I am trying to close the account, and they won't transfer my money to another bank. I've been trying for two weeks and they say they don't know how to do it. I can't write checks on the account, I can't use it, and I can't get my money out. They are complete !d!ots of the first order. They must have to pass a Stupid Test to work there... Worst Bank Ever - like EVER!!!!!"
859,1118,PNC Bank,"The one an only teller was friendly and personable to a degree and that's the only reason for the one star. When you are a customer and want to talk with an actual banker no one is ever available. Should have realized when I had to make an appointment 5 days in advance to open an account that this bank was severely understaffed. I've had an car loan there for years and normally pay by check with no problem. On one occasion I didn't have a check with so I went inside to pay with a debit card at which point I had show proof of identification because I didn't have an account with them. That was after standing in line for 30 minutes. Stupidly I opened a checking account with them. I sold a piece of property for $100,000 I went with the check at 1:00 on Friday afternoon and was told the banker was out for lunch and to return later that afternoon. I did return that afternoon and waited awhile before being told come back Monday. The teller said she was having “issues”. All I needed was 5 minutes of her time to advise me. Promptly went to another bank that wasn't having “issues” and opened an account. Somethings you don't want to talk to a teller about especially when she is the only one and dividing her time between the drive-thru as well as working the counter. I fully realize that my $100 Grand is nothing to a bank worth billions but it's important to me. It's probably not her fault or the staff's fault but the lack of any help. Sorry I ever went to PNC. Planning to draw this account down and let this account slowly evaporate as I see from these reviews that it is almost impossible to close an account with PNC. I've lost the cost of the checks anyway! Thanks for the lesson PNC! I'll do more homework in the future!"
860,1118,PNC Bank,Current customers this bank is horrible and not competent. I cant pay my car payment from my bank account anymore because th bank said the money was not there when it clearly was and showed it in my account. I have money in my bank account it will not let you pay bills if its over a certain amont with out me calling them even hough th money is in my account its my money i should not have to call them to pay my bills with my money. This bank is the worst bank i have ever had go to a different bank not this one.
861,1118,PNC Bank,"I have taken hours out of my day to dispute overdraft fees by this bank over the past 4 months.  I have received 19, totaling $684.  Over the past 12 months , I have been through challenging situations involving my dad bei g in the hospital for over 100 days and having to take off work.  I received relief for overdraft fees for $200 last year, but the problem is that they  routinely charge multiple overdraft fees for each item that has been charged on my account.  There is no call back or I treat in helping people who are encountering financial hardship and they could care less what the reasons are.  I don’t think this bank is headed in a good direction for anyone.  I would not recommend putting your hard earned money in this bank.  I will be using another bank."
862,1118,PNC Bank,"I got a charge for auto renewal of checks and charged $27.00 plus. Since they want online banking service only, I contacted by my app  email their call center. They said go to your local office...since I work and do everything online.. I bantered online, what should I they made the mistake. All in all, they gave me Harland Clarkes phone number to dispute. Really their error! Wound up physically going to a brand to dispute and the CA had me there for Over an hour an 1/2 hour to fix.  You want online banking, but your call ctr cannot help over an error on your part. Really!"
863,1118,PNC Bank,PNC Bank is a quality institution that makes you feel like you're more than the number they treat you like family.Their Brokerage Department in my opinion is one of their best.They're innovative product line leaves you wanting for nothing.
864,1118,PNC Bank,I had a returned check so they canceled my account without my acknowledgement. Now they are holding my remaining money hostage in the account for a couple weeks until a hold is lifted. Had about $400 left in the account and have no access to my own damn money. Completely unacceptable!!!!
865,1118,PNC Bank,Pnc failed to follow through with a balance transfer from my business account to my personal account at Capital One. PNC charged me for a stop payment on the balance transfer because they sent it to the wrong address. It took PNC 10 days to stop the payment. After being passed to several representatives I finally closed my account. That whole process took 6 weeks. I strongly suggest a different bank!
866,1118,PNC Bank,"If an associate doesn't know how to fulfill a request, DON'T BLUFF!  DON'T google/look up an answer in front of a very strong (account-wise) client!  Bank:  TRAIN YOUR PEOPLE TO BE CUSTOMER SERVICE PROVIDERS!  and how to proof read!  OMG. Went to three branches today for a simple ask, got three sets of bumbling fools and mistakes."
867,1118,PNC Bank,"I went into a branch to setup a savings account. The bankers move slow, she did not send me a atm card like promised. I had to call the 1800 number to find out whats taking my card so long lady on the phone told me the banker never put in a card order so i had to wait 2 weeks before I received a atm card, now the pin I set up at the bank doesn't work so I call 1800 number again but they tell me only thing they can do is request a pin resend in the mail that's going to take 7 days.... this bank is a joke and I will be going to close the account if I could give zero starts I would"
868,1118,PNC Bank,"Unfortunately, there isn’t an option for leaving a zero-star review! This bank is the worst. The bank refused to pay for the $130,000.00 loss and they don't care one but how they have ruined my personal life and my retirement money.They ignored my request for a refund and then imposed an indefinite ban on my account. I got all they took back through.Aberdeen dyce Lpwhich i eventually received what was due to me."
869,1118,PNC Bank,"Honestly, since the moment I had no choice to have them since they merged with BBVA Compass, they have been a complete nightmare. Sure, I could change banks but let’s be honest, that’s a pain in the butt! I was recently a victim of fraud and absolutely livid that PNC couldn’t catch on that charges were made in AZ and then immediately in TX. BBVA would have and did when I was a victim of fraud with them. So I can PNC and was quickly told there is nothing I can do until it moves from pending to posted. I’m trying to avoid it posting because they weren’t my charges. So I took it upon myself to call these retailers and two out of the 3 of them took the charges off. So 5 out of the 6 charges gone! Great! However, this last one has been pending for a week and still can’t do anything. Oh and on top of that they charged me $7.50 for a card replacement as if I lost my card! So much for valuing their customers. This is pretty typical of big corporations and it’s really sad. Get it together PNC!!!"
870,1118,PNC Bank,If I could leave a ZERO review I would. Abysmal customer service. Longtime wait times on service calls. Poor in-bank support. Local facilities closing so now it is difficult to find human customer service. All automated and no human service efforts that may reflect care of a longtime customer.
871,1118,PNC Bank,"Absolutely TERRIBLE.  I made a simple refund from a well established department store.  Two days pass and PNC has yet to release my funds from PENDING status. Mind you, this is a simple return and the THIRD time my OWN money has been held hostage with this bank.  I will never do business with this bank again and I will insure every one I talk to knows how PNC will hold your money, blame the merchant then begrudgingly fess up to the fact it's actually their fault after you've called them four times."
872,1118,PNC Bank,"1PNC Bank is a large bank with a national presence. It offers a wide range of banking products and services, including checking accounts, savings accounts, certificates of deposit, credit cards, loans, and investment services.PNC Bank's interest rates are generally competitive, but they may not be the highest in the market. For example, its standard savings account has an APY of 0.03%, which is lower than some other banks. However, PNC Bank does offer a high-yield savings account in some states, which has an APY of 2.00%.PNC Bank's customer service is generally good. The bank has a 24/7 customer service line and a network of branches across the country. However, so"
873,1118,PNC Bank,"PNC has continued to decline in service to customers. I have been a customer since the Central Bank days for personal and business. I had my last bad experience yesterday. Understaffed, closed branches, I’m not taking it anymore. Going today to open an account at another bank."
874,1118,PNC Bank,"I recently had the pleasure of working with this financial service company and honestly I had high hope cause the former company I used ripped and I had to stop using it coming here was worst for my financial needs wasn’t meet at all instead I got ripped massively and I must say, their service was highly spoken for and my expectations was to be profound instead I got scammed of £8700 on here , I had to write to ᴬˢˢᴱᵀᴿᴱᵀᴿᴵᴱᵛᴬᴸ.ᴵᴼ From the moment I walked i relayed my issues to them they took it up immediately and in less than few weeks I got a total refund of my complete money back  they rendered professional, and extremely knowledgeable services and what I lost here was recovered ."
875,1118,PNC Bank,"In-person locations went from good to absolutely awful very quickly. Attempts to go from an in-person bank to all online have failed on both fronts. When going into a branch, they can provide you with neither service nor money. I also bank with Capital One, and while there is no physical presence, their customer service and online resources are out of this world. PNC has both terrible customer service and constant online issues. What kept me there was stellar in-person service. With that dead, I am leaving. PNC is not going to survive if they keep on this trajectory."
876,1118,PNC Bank,"Had a fixed term investment that didn't perform. Then when it matured they didn't even bother to contact me, they put the funds in a non interest bearing account. When I tried to transfer my funds out of their bank they were full of double talk. Good luck if you ever deal with them."
877,1118,PNC Bank,"Since Oct 2022 trying to access PNC online has become a nightmare!  ""Oh yes, we are aware of the problems; we are working on it ... do you have  security on your system? ... disable it and see if that helps ... use another browser ... try uninstalling and reinstalling the mobile app ... the call center is now closed""  It seems like PNC is competing with itself for offering the worst online banking service -- and is winning, hands down!! Good bye PNC!"
878,1118,PNC Bank,"I have been using many different credit cards for several decades. I pay my CC statements off in full and on time every month. The exceptions are when CC statements get lost in the mail and I don't catch it, which I almost always do because I keep a bill paying chart. I paid PNC credit card statement balance in full by phone on the due date with the automated system and it said my payment was accepted and on time. They still charged a late fee and refused to wave it. Mind you I have been a PNC bank customer for decades and had my PNC CC for over 6 years making payments on time and in full as described above. When an oops happens with any other CC they are happy to wave the fee because ""I am a valued customer"". But not PNC. They said the due date was 6pm on the due date for automated system phone payments (something no other credit card does), but midnight for online payments. I made my payment at 7pm with the automated system, which told me my payment was processed and on time. But even the mangers at PNC CC services refused to wave the late fee for a payment made on time. They clearly don't value their good customers. Expect lots of empty lip service about how they value your business but actions indicating they really don't. Needless to say I cancelled my PNC credit card after the conversation with managers today, and will take all my money out of PNC bank once I have made other arrangements. The bank has been pulling all its benefits, and adding lots of fees. I haven't had to pay any fees yet but they aren't paying me enough for my money in their bank and it is clear management there no longer values its customers either. No other CC that I have ever had treated its customers with such disrespect."
879,1118,PNC Bank,"They are an ok bank as long nothing ever goes wrong.  However, any good business is best known for it's reactions when there is an issue.  PNC bank scores very low then!  We have had several problems with their staff assisting us to set up autopaymnets for credit cards and then having problems with them working.  We get charged one of the highest late payment fees in banking!  Even when their staff can see that it was an issue with them - they have a policy to waive only one fee be year regardless of what or who is to blame.  I don't trust them any more.  They are not a bank I'd recommend."
880,1118,PNC Bank,"Went to cash a small check under $40 at the branch on Sawmill Parkway and Powell road. Put in my DRL with the check at drive-thru.  Lady supposedly named Alisar came on screen and said she needed 2 forms of ID since she didn't know me. Told her I have never been asked for more than a DRL and have been coming to this branch over 5 years! Asked for a supervisor and a guy came on screen and just repeated the same line.  Asked for regional mgr and man sent out business card with branch manager's name and number. Called immediately and was then told he was on vacation that day but would  be  back next day, how convenient. No call back from branch manager.  Disgraceful customer service and asking for more than a DRL because this employee did not know me, what a joke. Shopping for  a new bank now. PNC has also closed over 200  branches this year as another former customer mentioned. Guess they have been driving away so many long term customers that they don't need many branches now. STAY AWAY FROM THIS CLOWN SHOW BANK!"
881,1118,PNC Bank,"I am a 10 year client from PNC. We fell victim to a scam which we caught and brought to their attention. We spoke to approx 10 different people, filled out a police report, etc. Their response was to close all of our accounts with no notice or communication. Our sons rent bounced and we were stuck. We went to them and they royally f’d us. Never again. I will tell everyone I know to never ever use PNC."
882,1118,PNC Bank,"I have to say that PNC were excellent for me recently. I dealt with Adam Liebross for our purchase in Los Angeles and he managed to find me a rate that was not available publicly. Even with rates this high, he was able to find a special rate just below 4%. Give Adam a call, he’s very good - 8184303046."
883,1118,PNC Bank,"PNC BANK has the worst customer service of any bank I have ever encountered.They allowed someone to steal $130,000.00 fromm bank account and law enforcement tracked down the two individuals that committed the crimes and bank eve had video of one person at the PNC Bank ATM.Yet PNC Bank refused to pay  for the $130,000.00 loss and then offered $2500.00 and legal fees to cover the $130,000.00 loss and they don't care one but how they have ruined this person's life and his retirement.Totally unbelievable  they could do this to a client.Please look at their website as there are plenty of lawsuits against PNC Bank for rhis same problem and all these clients should be made well with the losses incurred at PNC Bank.They just don't care and the have insurance to cover this but they just don't want to protect their customers.  Please help bring PNC Bank to justice and be very cautious about any funds you have with PNC BANK."
884,1118,PNC Bank,I have the wallet account with 24 hour overdraft bs protection.  Which it is. I don’t keep much money in that account.  When a bill comes in i Zelle or transfer it to cover that withdraw.  Well all is fine most of the time but every now and then they return the charge or withdraw claiming I chose or to be not paid. And it always on my mortgage or another banks debt.  The money s there I. The account shows it was taken out of my account t them 2 days they they reverse it causing my payment to be late. I believe they do this on purpose the money is in the account ever time. I’m getting ready to contact my states attorney general and banking commissioner the good that will do but at least their is a record of it.  Hopefully their will be a class action lawsuit
885,1118,PNC Bank,"Unfortunately, there isn’t an option for leaving a zero-star review!  This bank is the worst. After completing a wire transfer from my account to purchase a home in a different state, I went in to have the second wire transfer done and they refused. My only option was a certified check which I had to overnight the check and wait for it to clear. After the second transaction I received a letter stating they were closing my account in roughly 25 days. I pay all my bills online through the bank or my credit card. I was treated extremely rudely by the branch who refused to return two phone calls to me. In the meantime, I was closing out a large investment account and asked to have the funds wired into another account under my name. Two days went by, and I saw no movement in my account. Luckily, I phoned the bank’s wire transfer department and was told that they couldn’t see the transfer and believed it had not been initiated. At the same time, after removing my auto pay accounts except for two that were due immediately, I saw online they had not paid one of the auto pays. Another trip to the branch since they wouldn’t return my phone call. I ended up taking a certified check for the whole amount of my account.And now, I am receiving below balance notices on my email.This bank is the worst!"
886,1118,PNC Bank,"Thia company is pathetic for a multi billion corporation. Horrible UI/UX on their website and app, can't request a debit card without going to a sketchy phone number, and cant freeze bank account either. Also charge me $7 a month if the average of my bank account isnt $500. Avoid like the plague."
887,1118,PNC Bank,"They are closing branches and when you go, the person you need is not available. You call for an appointment and no one answers the phone"
888,1118,PNC Bank,Whenever you switch to a new job getting your direct deposit in a timely manner on the 1st deposit takes forever. My past two companies every new employee I speak with gets the direct deposit on Thursday. It takes PNC until the following week to have it go through. It's moronic and it's a deposit so to use risk as an excuse is a complete joke
889,1118,PNC Bank,"HORRIBLE customer service at the South Lyon, MI branch.  I had a simple problem with my account and he was just rude  I called Wixom, MI branch and Robert was wonderful!  Helped me quickly with what I needed"
890,1118,PNC Bank,"They sent account info to prior address after 6 years at new residence and sent statement to old residence 3 months in a row.  Not impressed...  Anyone up for a class action lawsuit, I'm game...."
891,1118,PNC Bank,I should have followed my bankers warning when they whispered for me to “put my money in my mattress!”Some how I have gone through 50k in 4 months! When I buy an expensive item about a month later the transaction date changes and same money is taken out again! Then I go to look at original transaction date and it has totally disappeared! Whoever has access to change dates in PNC system is obviously allegedly embezzling money!!!! It has been happening every since PNC merged with that other bank.
892,1118,PNC Bank,EVERY GODDAMN BRANCH IN THE CITY OF PHILADELPHIA THAT I GO TO IS SO DAMN RUDE!!! THEY ALL SEEM LIKE THEY DON'T WANNA SERVE YOU AND EVERY ONE OF THEM CAN BARELY SPEAK UP! I AM ASKING TO PUT MY SON IN AS AN AUTHORIZED USER ON MY CARD AND I TOLD THEM BEFORE HAND HE WAS 17. IT SEEMS LIKE THEY WANNA WASTE YOUR TIME IN LINE THEN TELL ME AND MY SON HE CANT BE AN USER BECAUSE HE IS NOT 18???
893,1118,PNC Bank,"Dad died, I am Estate Executor, including the house mortgage. The 1st dude I spoke to could barely slur words &I had to give him options, which seemed to take the brother latently 60seconds to respond.Now I have made 10 calls, all I wish to do is make a payment &enter my name- all the docs they have received. Now they would like me to go online and look through 3,000 something forms, do a lot of downloads & 'no, we don't send it to you.'I guess I was most taken w/ banal customer service. I am mostly taken w/ how little facilitation they are required to do. I guess I am paying off the remainder and getting the he ll out- god willing when I can communicate /w them.Funny thing is, I actually expected to find some branch or rep in Seattle, oh no, this is like a financial, plastic Supermax in the way prisons are."
894,1118,PNC Bank,"I am trying to access my account online. Entered a username and a password, then answered all the security questions, once I completed all that I get a message saying the user name is already taken. What about letting me know the username is taken before I select all the security questions? Then, I tried to log in and it did not recognize my username and password and then it locked me out of the account before I even logged in once. Really?"
895,1118,PNC Bank,I have lost thousands of dollars with PNC. I have been fighting this for years with the same results.  Their fraud department is a JOKE. Trying to get the money back has been impossible.  But the fact that my PNC account was hacked means that the fraud department was not doing their jobs.  They do not have the customers best interest. In other words PNC bank is THEIVES. The bank will steal your money.  Run away to save your money.
896,1118,PNC Bank,Had 3 transactions on my online checking that were pending and would overdraw the account. Made a deposit 2 different days to cover the overdraft and then had a surplus in the account since the pending payments disappeared from the account.  Made a purchase and suddenly the disappeared pending payment posted and overdrew the account once again. Their online banking is impossible to follow and magically posts things to cause overdraft fees. Fed up with this bank cannot wait to get away from them!!
897,1118,PNC Bank,"They have the worst online service, continually fails to recognize my information. It even stated my account number was not correct multiple times. They make paying off your loan a headache, I would have chosen a different bank to finance my car through if I could have. I bank with Chase which is light years above the inept service PNC offers."
898,1118,PNC Bank,"Ann Arbor, Michigan - Absolutely pathetic noone wants to work anymore.  I am tired of the excuses we are understaffed. We had an account and we just had to add another to an existing one.  We were told that we had to set up an appointment online if we wanted to be helped. NO walk in service.  I am closing ALL of our accounts and moving to a credit union."
899,1118,PNC Bank,"Submitted papers fir the hardship.Pnc kept on insisted the invoice I got from official email for my kid camp expense wasn't sufficient. They said should be pdf from camp place which they don't do pdf, but official email invoice.And that was the reason refuses the payment modification.This place is a joke. Stay away. They will do whatever to say no to you when you need them."
900,1118,PNC Bank,Horrible the call you up not only when you miss a payment but also to sell you all the products. Constantly harassing you every other week. Exorbitant interest rates on all their products. Stay away.
901,1118,PNC Bank,I have recently added to my elderly moms account. I have been trying over a month to enroll in mobile banking with no luck.  Their system is broken.  It has been one thing after another. I have taken of work called and do not have any more time to dedicate to PNC.  We are making a change and a ton who reads this should follow suit
902,1118,PNC Bank,"PNC bank Monroe, NJ is worse than bad!! Minus customer service!! Had to change my account because of fraudulent activity. Got my new card. Customer service unable to activate it, returned it to be to try!! UI was unable to activate it AND NO ONE WOULD HELP!!"
903,1118,PNC Bank,"If I could leave zero I would. The bank manager in Asheville NC, Sara Heath, had an affair with her male client. She met this client at her work and she is married. Also, the male she had an affair with was in a long term relationship. Many people were negatively affected by her poorJudgement of sleeping with her clients. This should not be tolerated. On her business card she has written she is a woman’s business advocate. Her actions is not being an advocate for women."
904,1118,PNC Bank,"This is the WORST bank for loans. They have a very OUTDATED system (doesn’t show current pending payments so that can easily mess you up thinking it’s NOT paid when in fact, it’s just pending AND they MAIL back refunds instead of doing it ELECTRONICALLY just like they RECEIVED it as if this is 1985!!) Then the agents are not HELPFUL at ALL, so that doesn’t make you feel HEARD as a customer. Absolutely the WORST bank around!! I will be glad to be done with them very soon! I would recommend the crackhead in the basement of the bodega in the ghetto for a loan before recommending THIS bank to anyone!!! 💯"
905,1118,PNC Bank,"My wife and I had other dealings with PNC Bank so we decided to get a personal loan with them, mistake! From the beginning  nothing but mistakes made by PNC what was supposed to be a 48 hour process became 10 days. In ompetent people they give you erroneous  information  about interest rates then in the end the rates are way above what you had been told. We even lowered the amount of the loan and the rate didn't come down it went up! Less risk ,less exposure means better rate. When I questioned them I was told that they did not have any answers for me as they use a proprietary  method to come up with these rates . They use algorithms  on a computer and won't discuss the outcome with you. And when you ask to speak to a supervisor either they have all gone home or not available.  Non existent customer service  and mistake after mistake with no answers . Never again will we attempt to do business with this institution."
906,1118,PNC Bank,"I am writing this review to share my incredibly distressing experience with PNC Bank, an institution that betrayed my trust and left me in a state of financial turmoil. Falling victim to their deceitful practices was a devastating blow that I would never wish upon anyone.PNC Bank, a name associated with credibility, proved to be anything but trustworthy. Their false promises and unethical actions led to a significant loss of my hard-earned money. When I attempted to rectify the situation by contacting them, I was met with indifference and evasion.The lack of accountability and transparency from PNC Bank was nothing short of heartbreaking. They took advantage of my financial vulnerability and left me feeling helpless and disillusioned.In the midst of my despair, I discovered Kerose Limited. Their reputation for aiding victims of scams, even from well-established institutions like PNC Bank, gave me a glimmer of hope. Kerose Limited stepped in with a commitment to right the wrongs I had endured.Kerose Limited's involvement was a turning point. Their expertise, professionalism, and unwavering dedication led to the successful recovery of my stolen funds from PNC Bank. They guided me through the process, offered support, and ultimately helped me regain control over my finances.While PNC Bank's actions left me devastated and financially wounded, Kerose Limited provided a lifeline in my time of need. If you find yourself ensnared by a situation like mine, I strongly recommend seeking help from Kerose Limited. Their dedication to justice and recovery is a testament to their unwavering commitment to helping victims like me restore their financial well-being."
907,1118,PNC Bank,"PNC Bank Branch 230 E W.T. Harris Blvd, Charlotte, NC 28262 is a terrible branch.  Beware of becoming a PNC Bank customer.  The bank does not perform Know Your Customer and/or customer audits of irregular account activity if you are an online customer. BEWARE"
908,1118,PNC Bank,Three times this year went to use my debit card and all 4 were closed by the bank they reissued same thing again customer service sucks no live people to speak to have closed all branches around d my area.sent let trying to charge monthly fee called them up now they are closing my accounts and nobody can tell you anything they read of a piece of paper
909,1118,PNC Bank,What a scam had a loan finished paying loan then they said oh by the way you’re not done you have a balloon double payment due in two weeks . Say what !!!Omg are u talking about you know what prove that one u f ing liers  same crime tactics as US bank huge fraud total scam liers trying to snatch people’s homes saying u dint pay when u did
910,1118,PNC Bank,"PNC setup my HELOC at close and set it up different than my previous 12 years of banking accounts. The way they set it up caused fees because the HELOC account had statements turned on. After I called and asked how to fix it, PNC showed me how to modify the setting but refused to refund the fees. PNC lost my business account business because of all of the “nickel and dime” fees and now they are doing the same to me for my HELOC. This bank is a joke. This is the only loan they have of mine because the bank came with the house deal. I won’t choose to do business with PNC again."
911,1118,PNC Bank,"PNC is a joke customer service stinks, the hidden fees are ridiculous,and don't understand why transactions stay pending for 6 plus days. Feed up"
912,1118,PNC Bank,Horrible bank wouldn't give back a hold for $500 notified PNC asked for my money back multiple times and each time denied. Filed complaints with 2 government agencies they still denied me my $ back. Contacted the business once again via social media and next day was granted all of my $ back.Now asked for a payment to be reversed for credit card..asked online nothing happened and no record at all. Had to make 3 calls in order to get someone to help me and no confirmation number at all. Said it would be emailed. Besides that it will take 10 business days.
913,1118,PNC Bank,"I've been a customer for several years. Had 2 personal loans with them. Within the last year, customer service has gone downhill. I've sat in the drive through with a simple, uncomplicated deposit for a good 10 minutes with no acknowledgement. And I was the only customer. Same as inside. They will leave you standing there, not even looking up, while they chat. Seems as though you're more an inconvenience than a customer. Check your attitude. If not for customers, you wouldn't have this cushy bankers hours position."
914,1118,PNC Bank,"Customer service is a major problem for this company. They added a flood insurance policy to my account because they said that I did not have flood insurance.   When I tried to prove that I did, they were rude and were unable to rectify the problem.  This bank is not trustworthy.  They do not do what is right (or honest) for there customers."
915,1118,PNC Bank,"Someone very clearly hacked my account and make a purchase. I made a claim of u authorized use of my account and it came back as denied two seconds after submitting it. What the actual F@$! I'm stuck with a charge I didn't make because PNC security is so poor?! Never EVER using this service again I don't recommend it one bit. They invite give hackers your information and don't let their protection policy fool you, they don't actually review cases Good thing I reported them to an online agency who helped me in getting back my account and money but I intend to close it for good."
916,1118,PNC Bank,"I should have known they were incompetent when it took almost two hours to open an account, but did it anyway. Today, I needed some cash in certain denominations for a special occasion. Checked the PNC website and it said they were open on Saturdays until 2pm. Arrived at 1:01pm and the doors were not locked but once I was inside, I was told they close at 1pm now. Asked about the times listed on the website and some goon stated “it’s changed now.”  Told them I just needed to exchange a large bill for small bills and was told no, we’re closed. Then update your website and lock your door, idiot!"
917,1118,PNC Bank,"Online banking is not possible. The automated options do not take me anywhere relevant. When I finally got a living person, I couldn't understand most of what they said. When I asked a question, they kept repeating the same answer without answering the question."
918,1118,PNC Bank,I had a mortgage with them and all of the sudden they doubled my monthly payment!  They forced me into escrow even though I was making insurance and tax payments separately.  They decided to force their insurance on me which was the highest available of course.  While in the process of refinancing with them I got a foreclosure letter out of the blue!  I lost my house and truly HATE them.
919,1118,PNC Bank,"I opened an account because I needed a new one and wanted a HYSA. I don't live anywhere near a physical location and didn't think that would be a problem. Oh boy, is it apparently a problem. The first card, I didn't activate right, since I forgot if I set up a PIN or not. I never received the mail with the PIN, for that one or the 2nd card I had sent to me. It's been like 2 months of this! I am lucky to have had the card activated, but I can only use it as long as I don't need a PIN. So, only rarely. I'm on a 30 min hold trying to talk to a manager, which I had to end because I got another call. I'm sure their response would have also been, ""We will send you a new one and it should get to you in 3-7 business days =D"" ... for, like, the 5th or 6th time. I'm going to cancel the whole account, because this is completely ridiculous for a large company."
920,1118,PNC Bank,"given a hard time banking during Crimea conflict, and now again, during the Ukrainian war. Shame on you, PNC!"
921,1118,PNC Bank,"Attempting to settle my deceased mother’s finances, I went to Florida Statutes for small estates, filled out and got notarized the correct affidavit and was told it was not sufficient — but they wouldn’t tell me what was lacking and said I should contact my lawyer.  For a $600 balance I am not willing to pay a lawyer $270/hr.  Meanwhile they are charging a hefty “service charge” (seriously?) each month.  By the time I extract my mother’s money from their jaws there will be nothing left to distribute to her heirs."
922,1118,PNC Bank,We have a low interest loan from car dealership with them. We have automatic draft and they keep kicking it and then sending us late notice. We have added it 3 times. The poor account folks are like robots- can figure anything out. Worst bank ever.
923,1118,PNC Bank,"My bank account was compromised. I have been waiting over 7 days for the bank to release the money that was taken out of my account illegally. I have made three trips to a branch, the manager is never there, and you cannot get anyone on the phone to help you."
