SentimentScores,SentimentLabel,CompanyName,CompanyID,bank account,customer service,credits
-0.9302,Negative,PNC Bank,1118,5,6,0
-0.8225,Negative,PNC Bank,1118,0,3,0
-0.6327,Negative,PNC Bank,1118,5,2,0
0.9377,Positive,PNC Bank,1118,4,0,0
-0.7237,Negative,PNC Bank,1118,1,1,0
0.0726,Positive,PNC Bank,1118,0,0,0
-0.7081,Negative,PNC Bank,1118,0,0,0
-0.9039,Negative,PNC Bank,1118,3,3,0
-0.6283,Negative,PNC Bank,1118,2,2,1
-0.9564,Negative,PNC Bank,1118,1,1,0
-0.5707,Negative,PNC Bank,1118,7,0,0
-0.8789,Negative,PNC Bank,1118,0,5,0
0.5425,Positive,PNC Bank,1118,0,0,0
-0.8511,Negative,PNC Bank,1118,0,2,0
-0.6157,Negative,PNC Bank,1118,0,1,0
0.477,Positive,PNC Bank,1118,1,0,0
0.0202,Neutral,PNC Bank,1118,0,1,0
0.9415,Positive,PNC Bank,1118,1,8,1
-0.8636,Negative,PNC Bank,1118,3,1,0
0.8442,Positive,PNC Bank,1118,5,0,0
-0.7261,Negative,PNC Bank,1118,0,2,0
-0.6486,Negative,PNC Bank,1118,2,0,0
-0.922,Negative,PNC Bank,1118,3,1,0
-0.7637,Negative,PNC Bank,1118,1,1,0
-0.9018,Negative,PNC Bank,1118,0,0,1
-0.8771,Negative,PNC Bank,1118,0,0,0
0.4343,Positive,PNC Bank,1118,0,0,0
-0.411,Negative,PNC Bank,1118,0,0,0
-0.9808,Negative,PNC Bank,1118,0,4,0
0.8705,Positive,PNC Bank,1118,0,0,0
-0.7284,Negative,PNC Bank,1118,1,2,0
0.4767,Positive,PNC Bank,1118,5,0,0
0.1027,Positive,PNC Bank,1118,0,1,0
-0.4007,Negative,PNC Bank,1118,0,1,0
0.4019,Positive,PNC Bank,1118,0,0,0
0.8936,Positive,PNC Bank,1118,2,0,2
0.1952,Positive,PNC Bank,1118,2,6,0
-0.9511,Negative,PNC Bank,1118,2,2,0
-0.7506,Negative,PNC Bank,1118,4,3,0
-0.7067,Negative,PNC Bank,1118,0,4,0
0.3291,Positive,PNC Bank,1118,0,0,0
-0.9278,Negative,PNC Bank,1118,0,2,0
-0.5185,Negative,PNC Bank,1118,0,0,0
-0.4588,Negative,PNC Bank,1118,0,1,0
0.8029,Positive,PNC Bank,1118,2,0,0
-0.7186,Negative,PNC Bank,1118,1,1,0
-0.2732,Negative,PNC Bank,1118,0,2,0
-0.7906,Negative,PNC Bank,1118,0,2,0
-0.8491,Negative,PNC Bank,1118,2,2,0
-0.8528,Negative,PNC Bank,1118,0,2,0
-0.964,Negative,PNC Bank,1118,4,0,0
-0.8068,Negative,PNC Bank,1118,0,0,0
-0.7193,Negative,PNC Bank,1118,5,5,0
-0.25,Negative,PNC Bank,1118,0,0,0
-0.6242,Negative,PNC Bank,1118,1,2,3
-0.9072,Negative,PNC Bank,1118,12,0,0
-0.2662,Negative,PNC Bank,1118,1,0,0
-0.7518,Negative,PNC Bank,1118,0,1,0
-0.5606,Negative,PNC Bank,1118,2,0,1
0.6474,Positive,PNC Bank,1118,1,0,0
0.9789,Positive,PNC Bank,1118,2,0,0
0.937,Positive,PNC Bank,1118,0,1,2
-0.7482,Negative,PNC Bank,1118,0,0,0
-0.1613,Negative,PNC Bank,1118,0,2,0
0.6588,Positive,PNC Bank,1118,1,1,3
0.1779,Positive,PNC Bank,1118,0,2,0
0.2732,Positive,PNC Bank,1118,0,0,0
0.9434,Positive,PNC Bank,1118,3,0,0
-0.9628,Negative,PNC Bank,1118,3,2,1
0.4404,Positive,PNC Bank,1118,0,0,0
-0.607,Negative,PNC Bank,1118,3,3,1
-0.8257,Negative,PNC Bank,1118,4,0,0
-0.8809,Negative,PNC Bank,1118,1,1,0
-0.2893,Negative,PNC Bank,1118,3,2,0
-0.6741,Negative,PNC Bank,1118,4,1,0
-0.4927,Negative,PNC Bank,1118,0,2,0
0.9204,Positive,PNC Bank,1118,0,1,1
-0.8687,Negative,PNC Bank,1118,1,1,0
-0.2988,Negative,PNC Bank,1118,5,0,0
-0.9359,Negative,PNC Bank,1118,0,0,0
-0.6886,Negative,PNC Bank,1118,0,4,0
0.6822,Positive,PNC Bank,1118,3,0,0
-0.1878,Negative,PNC Bank,1118,1,0,0
-0.5697,Negative,PNC Bank,1118,1,0,0
-0.855,Negative,PNC Bank,1118,0,2,0
-0.5023,Negative,PNC Bank,1118,6,2,0
-0.9202,Negative,PNC Bank,1118,1,0,0
-0.8795,Negative,PNC Bank,1118,0,1,0
0.3603,Positive,PNC Bank,1118,0,0,0
-0.8834,Negative,PNC Bank,1118,0,0,1
0.6309,Positive,PNC Bank,1118,0,3,0
-0.7124,Negative,PNC Bank,1118,0,0,0
-0.6209,Negative,PNC Bank,1118,0,0,0
-0.9711,Negative,PNC Bank,1118,1,0,0
-0.9876,Negative,PNC Bank,1118,3,0,0
-0.7579,Negative,PNC Bank,1118,2,0,0
-0.5859,Negative,PNC Bank,1118,1,2,0
-0.8126,Negative,PNC Bank,1118,1,2,0
-0.1406,Negative,PNC Bank,1118,6,0,0
-0.7971,Negative,PNC Bank,1118,2,0,0
0.0772,Positive,PNC Bank,1118,0,0,0
-0.9341,Negative,PNC Bank,1118,1,0,0
-0.8851,Negative,PNC Bank,1118,3,0,0
-0.8897,Negative,PNC Bank,1118,2,4,0
0.0772,Positive,PNC Bank,1118,1,0,0
-0.624,Negative,PNC Bank,1118,2,0,0
0.2023,Positive,PNC Bank,1118,0,3,0
-0.4738,Negative,PNC Bank,1118,1,3,0
0.7926,Positive,PNC Bank,1118,4,1,0
-0.7506,Negative,PNC Bank,1118,1,0,0
-0.7377,Negative,PNC Bank,1118,0,3,2
0.7043,Positive,PNC Bank,1118,3,2,0
0.7378,Positive,PNC Bank,1118,0,0,0
0.985,Positive,PNC Bank,1118,8,2,1
-0.9602,Negative,PNC Bank,1118,1,1,0
0.0772,Positive,PNC Bank,1118,0,0,0
-0.34,Negative,PNC Bank,1118,1,0,0
-0.0041,Neutral,PNC Bank,1118,2,1,4
0.9118,Positive,PNC Bank,1118,0,0,0
0.992,Positive,PNC Bank,1118,8,0,0
0.8653,Positive,PNC Bank,1118,1,1,0
-0.9083,Negative,PNC Bank,1118,1,0,2
0.0772,Positive,PNC Bank,1118,1,0,0
0.3818,Positive,PNC Bank,1118,0,1,2
0.9563,Positive,PNC Bank,1118,4,1,0
-0.9856,Negative,PNC Bank,1118,12,7,4
-0.8849,Negative,PNC Bank,1118,0,0,0
-0.7425,Negative,PNC Bank,1118,0,0,0
0.8063,Positive,PNC Bank,1118,8,0,2
-0.3089,Negative,PNC Bank,1118,0,0,0
0.9171,Positive,PNC Bank,1118,0,0,0
0.3802,Positive,PNC Bank,1118,2,2,0
-0.9634,Negative,PNC Bank,1118,1,8,0
0.7906,Positive,PNC Bank,1118,1,2,0
0.98,Positive,PNC Bank,1118,1,1,0
-0.6956,Negative,PNC Bank,1118,1,0,0
-0.1442,Negative,PNC Bank,1118,0,0,0
0.8832,Positive,PNC Bank,1118,1,0,0
-0.6124,Negative,PNC Bank,1118,0,0,0
0.9336,Positive,PNC Bank,1118,1,3,0
-0.6124,Negative,PNC Bank,1118,2,0,3
-0.774,Negative,PNC Bank,1118,1,0,0
-0.4767,Negative,PNC Bank,1118,0,2,0
0.0,Neutral,PNC Bank,1118,1,0,0
-0.7096,Negative,PNC Bank,1118,1,0,0
-0.8885,Negative,PNC Bank,1118,0,2,0
-0.7003,Negative,PNC Bank,1118,2,0,0
0.6813,Positive,PNC Bank,1118,2,0,0
-0.8338,Negative,PNC Bank,1118,1,0,1
-0.9598,Negative,PNC Bank,1118,0,0,0
0.9926,Positive,PNC Bank,1118,1,0,5
-0.995,Negative,PNC Bank,1118,2,2,0
0.784,Positive,PNC Bank,1118,0,1,0
-0.4595,Negative,PNC Bank,1118,2,0,1
0.9602,Positive,PNC Bank,1118,2,2,0
0.8862,Positive,PNC Bank,1118,0,2,0
-0.6975,Negative,PNC Bank,1118,1,1,0
0.6588,Positive,PNC Bank,1118,0,1,0
0.9152,Positive,PNC Bank,1118,1,0,0
-0.0516,Negative,PNC Bank,1118,3,0,0
0.2235,Positive,Coinhub Bitcoin ATM,1114,0,0,0
-0.5106,Negative,Coinhub Bitcoin ATM,1114,0,0,0
0.0,Neutral,ASDFTEST,116,0,0,0
-0.0258,Neutral,Coin Cloud,1117,0,0,0
0.6274,Positive,Coin Cloud,1117,0,0,0
-0.0258,Neutral,Coin Cloud,1117,0,0,0
0.6059,Positive,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
-0.128,Negative,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
0.3506,Positive,Coin Cloud,1117,0,0,0
0.9015,Positive,Coin Cloud,1117,1,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
-0.7451,Negative,Coin Cloud,1117,0,0,0
-0.3689,Negative,Coin Cloud,1117,0,0,0
0.1779,Positive,Coin Cloud,1117,0,1,0
0.6357,Positive,Coin Cloud,1117,0,0,0
0.4404,Positive,Coin Cloud,1117,0,2,0
0.1154,Positive,Coin Cloud,1117,0,2,0
0.128,Positive,Coin Cloud,1117,0,0,0
0.7964,Positive,Coin Cloud,1117,0,0,0
-0.7202,Negative,Coin Cloud,1117,1,0,0
0.931,Positive,Coin Cloud,1117,0,2,0
0.8462,Positive,Coin Cloud,1117,0,0,0
0.7964,Positive,Coin Cloud,1117,0,2,0
0.0772,Positive,Coin Cloud,1117,0,0,0
-0.2732,Negative,Coin Cloud,1117,0,0,0
-0.296,Negative,Coin Cloud,1117,0,2,0
-0.8313,Negative,Coin Cloud,1117,0,0,0
-0.9287,Negative,Coin Cloud,1117,0,2,0
-0.196,Negative,Coin Cloud,1117,0,2,0
0.4497,Positive,Coin Cloud,1117,0,0,0
-0.8991,Negative,Coin Cloud,1117,0,2,0
0.9441,Positive,Coin Cloud,1117,0,4,0
-0.6249,Negative,Coin Cloud,1117,0,2,0
-0.3818,Negative,Coin Cloud,1117,0,0,0
0.6299,Positive,Coin Cloud,1117,0,2,0
-0.81,Negative,Coin Cloud,1117,0,0,0
0.4019,Positive,Coin Cloud,1117,0,0,0
0.5719,Positive,Coin Cloud,1117,0,0,0
0.3508,Positive,Coin Cloud,1117,0,0,0
-0.5616,Negative,Coin Cloud,1117,0,1,0
0.5601,Positive,Coin Cloud,1117,0,2,0
-0.7993,Negative,Coin Cloud,1117,0,0,0
-0.9231,Negative,Coin Cloud,1117,0,0,0
-0.8008,Negative,Coin Cloud,1117,0,0,0
0.7762,Positive,Coin Cloud,1117,0,0,0
-0.5994,Negative,Coin Cloud,1117,0,3,0
0.4019,Positive,Coin Cloud,1117,1,0,0
-0.1933,Negative,Coin Cloud,1117,0,0,0
-0.3818,Negative,Coin Cloud,1117,0,0,0
-0.2023,Negative,Coin Cloud,1117,0,0,0
-0.6288,Negative,Coin Cloud,1117,0,1,0
0.079,Positive,Coin Cloud,1117,0,0,0
0.3197,Positive,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
-0.4753,Negative,Coin Cloud,1117,0,0,0
-0.296,Negative,Coin Cloud,1117,0,0,0
-0.1531,Negative,Coin Cloud,1117,0,0,0
-0.0516,Negative,Coin Cloud,1117,0,0,0
0.5659,Positive,Coin Cloud,1117,0,0,0
-0.8409,Negative,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
-0.6534,Negative,Coin Cloud,1117,0,3,0
-0.7717,Negative,Coin Cloud,1117,0,0,0
-0.9081,Negative,Coin Cloud,1117,1,0,0
0.0053,Neutral,Coin Cloud,1117,0,4,0
-0.8016,Negative,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
0.2942,Positive,Coin Cloud,1117,0,2,0
-0.8588,Negative,Coin Cloud,1117,0,2,0
0.7506,Positive,Coin Cloud,1117,0,0,0
0.0516,Positive,Coin Cloud,1117,0,0,0
-0.6249,Negative,Coin Cloud,1117,0,0,0
0.25,Positive,Coin Cloud,1117,0,0,0
-0.6374,Negative,Coin Cloud,1117,0,0,0
-0.486,Negative,Coin Cloud,1117,0,0,0
0.8126,Positive,Coin Cloud,1117,0,0,0
-0.7717,Negative,Coin Cloud,1117,0,1,0
0.0,Neutral,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
-0.0129,Neutral,Coin Cloud,1117,0,0,0
0.891,Positive,Coin Cloud,1117,0,0,0
-0.837,Negative,Coin Cloud,1117,0,0,0
-0.886,Negative,Coin Cloud,1117,0,0,0
-0.4215,Negative,Coin Cloud,1117,0,1,0
0.0,Neutral,Coin Cloud,1117,0,0,0
0.5267,Positive,Coin Cloud,1117,0,0,0
-0.43,Negative,Coin Cloud,1117,0,1,0
0.2023,Positive,Coin Cloud,1117,0,0,0
-0.4404,Negative,Coin Cloud,1117,0,0,0
-0.5106,Negative,Coin Cloud,1117,0,0,0
0.3612,Positive,Coin Cloud,1117,0,0,0
0.7841,Positive,Coin Cloud,1117,0,0,0
0.5023,Positive,Coin Cloud,1117,0,0,0
-0.4939,Negative,Coin Cloud,1117,1,0,0
0.888,Positive,Coin Cloud,1117,0,4,0
-0.8544,Negative,Coin Cloud,1117,0,2,0
-0.6124,Negative,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
-0.4019,Negative,Coin Cloud,1117,0,0,0
0.7179,Positive,Coin Cloud,1117,0,1,0
-0.6405,Negative,Coin Cloud,1117,0,2,0
0.0,Neutral,Coin Cloud,1117,0,0,0
0.4877,Positive,Coin Cloud,1117,0,0,0
-0.2732,Negative,Coin Cloud,1117,0,0,0
0.9756,Positive,Coin Cloud,1117,0,1,0
0.7264,Positive,Coin Cloud,1117,0,0,0
0.0,Neutral,Coin Cloud,1117,0,0,0
0.6775,Positive,Coin Cloud,1117,0,0,0
0.8439,Positive,Swadesh,113,0,0,0
0.8979,Positive,Swadesh,113,0,0,0
-0.1027,Negative,Swadesh,113,0,0,0
0.0,Neutral,Swadesh,113,0,0,0
0.5913,Positive,Swadesh,113,0,0,0
0.8151,Positive,Swadesh,113,1,1,0
0.4215,Positive,Swadesh,113,0,0,0
0.6369,Positive,Swadesh,113,0,0,0
0.7351,Positive,Swadesh,113,0,0,0
0.7178,Positive,Swadesh,113,0,0,0
0.0,Neutral,Evergreen Credit Union,110,0,0,0
0.8999,Positive,Evergreen Credit Union,110,0,0,0
0.3612,Positive,Evergreen Credit Union,110,0,0,2
0.9313,Positive,Evergreen Credit Union,110,0,0,2
0.925,Positive,Evergreen Credit Union,110,0,1,0
0.7424,Positive,Evergreen Credit Union,110,0,0,0
0.9545,Positive,Evergreen Credit Union,110,0,0,0
0.9796,Positive,Evergreen Credit Union,110,0,0,2
0.2926,Positive,Evergreen Credit Union,110,0,1,0
0.9325,Positive,Evergreen Credit Union,110,0,0,0
0.9098,Positive,Evergreen Credit Union,110,0,0,1
0.9466,Positive,Evergreen Credit Union,110,0,0,2
0.7339,Positive,Evergreen Credit Union,110,0,0,1
0.8572,Positive,Evergreen Credit Union,110,0,0,0
0.9675,Positive,Evergreen Credit Union,110,0,0,1
0.969,Positive,Evergreen Credit Union,110,0,0,3
0.9524,Positive,Evergreen Credit Union,110,0,0,2
0.9946,Positive,Evergreen Credit Union,110,0,5,2
0.9849,Positive,Evergreen Credit Union,110,0,0,2
0.902,Positive,Evergreen Credit Union,110,0,1,0
0.9196,Positive,Evergreen Credit Union,110,0,0,0
-0.8338,Negative,Evergreen Credit Union,110,0,0,0
0.9389,Positive,Evergreen Credit Union,110,1,0,1
0.9894,Positive,Evergreen Credit Union,110,0,2,1
0.6486,Positive,Evergreen Credit Union,110,0,0,1
0.9335,Positive,Evergreen Credit Union,110,0,0,1
0.9,Positive,Evergreen Credit Union,110,0,1,3
0.8627,Positive,Evergreen Credit Union,110,1,2,0
0.8316,Positive,Evergreen Credit Union,110,0,0,2
0.9342,Positive,Evergreen Credit Union,110,0,0,4
0.9854,Positive,Evergreen Credit Union,110,0,0,1
0.945,Positive,Evergreen Credit Union,110,0,0,0
0.8825,Positive,Evergreen Credit Union,110,0,2,1
0.9558,Positive,Evergreen Credit Union,110,0,1,2
0.9455,Positive,Evergreen Credit Union,110,1,1,1
0.9428,Positive,Evergreen Credit Union,110,3,0,2
0.9252,Positive,Evergreen Credit Union,110,0,0,2
0.6249,Positive,Evergreen Credit Union,110,0,0,2
0.806,Positive,Evergreen Credit Union,110,0,0,0
0.8118,Positive,Evergreen Credit Union,110,0,0,0
0.8658,Positive,Evergreen Credit Union,110,0,2,1
0.979,Positive,Evergreen Credit Union,110,0,0,2
0.8388,Positive,Evergreen Credit Union,110,0,2,1
0.8442,Positive,Evergreen Credit Union,110,0,0,2
0.9186,Positive,Evergreen Credit Union,110,0,0,1
0.9721,Positive,Evergreen Credit Union,110,0,0,1
0.3987,Positive,Evergreen Credit Union,110,0,0,2
0.9358,Positive,Evergreen Credit Union,110,0,0,0
-0.0258,Neutral,Evergreen Credit Union,110,0,0,0
0.9076,Positive,Evergreen Credit Union,110,0,0,1
0.854,Positive,Evergreen Credit Union,110,0,0,0
0.9208,Positive,Evergreen Credit Union,110,0,0,1
0.7845,Positive,Evergreen Credit Union,110,2,4,0
0.926,Positive,Evergreen Credit Union,110,0,0,0
0.9882,Positive,Evergreen Credit Union,110,0,1,3
0.8802,Positive,Evergreen Credit Union,110,0,0,1
0.3274,Positive,Evergreen Credit Union,110,0,0,0
0.9703,Positive,Evergreen Credit Union,110,0,4,0
0.8777,Positive,Evergreen Credit Union,110,0,0,1
0.8597,Positive,Evergreen Credit Union,110,0,0,1
0.8834,Positive,Evergreen Credit Union,110,0,0,0
0.8573,Positive,Evergreen Credit Union,110,0,0,3
0.8617,Positive,Evergreen Credit Union,110,0,0,0
0.7269,Positive,Evergreen Credit Union,110,1,0,1
0.7964,Positive,Evergreen Credit Union,110,0,0,0
0.9397,Positive,Evergreen Credit Union,110,0,1,0
0.7897,Positive,Evergreen Credit Union,110,1,1,0
0.68,Positive,Evergreen Credit Union,110,0,0,1
0.9545,Positive,Evergreen Credit Union,110,0,0,1
0.7946,Positive,Evergreen Credit Union,110,0,2,1
0.5127,Positive,Evergreen Credit Union,110,4,0,1
0.8545,Positive,Evergreen Credit Union,110,0,2,1
0.8663,Positive,Evergreen Credit Union,110,1,0,1
0.9392,Positive,Evergreen Credit Union,110,3,0,2
0.9458,Positive,Evergreen Credit Union,110,0,0,2
0.8475,Positive,Evergreen Credit Union,110,1,0,1
0.8392,Positive,Evergreen Credit Union,110,0,1,0
0.902,Positive,Evergreen Credit Union,110,0,0,0
0.908,Positive,Evergreen Credit Union,110,0,2,1
0.9079,Positive,Evergreen Credit Union,110,0,0,0
0.8711,Positive,Evergreen Credit Union,110,0,0,0
0.7333,Positive,Evergreen Credit Union,110,0,0,0
0.974,Positive,Evergreen Credit Union,110,0,0,3
0.6954,Positive,Evergreen Credit Union,110,0,0,1
0.5686,Positive,Evergreen Credit Union,110,0,0,0
0.9638,Positive,Evergreen Credit Union,110,0,1,1
0.8297,Positive,Evergreen Credit Union,110,0,0,1
0.86,Positive,Evergreen Credit Union,110,0,1,0
0.836,Positive,Evergreen Credit Union,110,0,0,1
0.9299,Positive,Evergreen Credit Union,110,0,0,1
0.7328,Positive,Evergreen Credit Union,110,0,1,0
0.8395,Positive,Evergreen Credit Union,110,0,2,0
0.944,Positive,Evergreen Credit Union,110,0,0,0
0.0,Neutral,Evergreen Credit Union,110,1,0,1
0.9468,Positive,Evergreen Credit Union,110,0,0,1
0.9861,Positive,Evergreen Credit Union,110,0,0,2
0.6369,Positive,Evergreen Credit Union,110,0,0,0
0.8793,Positive,Evergreen Credit Union,110,0,0,1
0.765,Positive,Evergreen Credit Union,110,1,0,0
0.8625,Positive,Evergreen Credit Union,110,0,0,0
0.9059,Positive,Evergreen Credit Union,110,0,0,0
0.905,Positive,Evergreen Credit Union,110,0,1,0
0.4927,Positive,Evergreen Credit Union,110,0,0,0
0.9149,Positive,Evergreen Credit Union,110,0,0,0
0.8665,Positive,Evergreen Credit Union,110,0,2,2
0.9484,Positive,Evergreen Credit Union,110,0,0,0
0.883,Positive,Evergreen Credit Union,110,0,2,0
-0.5719,Negative,Evergreen Credit Union,110,0,0,0
0.9038,Positive,Evergreen Credit Union,110,0,0,0
0.891,Positive,Evergreen Credit Union,110,0,1,0
0.8011,Positive,Evergreen Credit Union,110,0,1,0
0.9671,Positive,Evergreen Credit Union,110,0,1,0
0.6695,Positive,Evergreen Credit Union,110,0,0,1
0.0,Neutral,Evergreen Credit Union,110,0,1,0
0.5267,Positive,Evergreen Credit Union,110,0,0,0
0.9032,Positive,Evergreen Credit Union,110,0,0,0
0.8905,Positive,Evergreen Credit Union,110,0,0,0
0.4927,Positive,Evergreen Credit Union,110,0,2,0
0.7425,Positive,Evergreen Credit Union,110,0,0,0
0.5719,Positive,Evergreen Credit Union,110,0,0,2
0.2447,Positive,Evergreen Credit Union,110,0,0,1
0.7249,Positive,Evergreen Credit Union,110,0,0,0
0.4215,Positive,Evergreen Credit Union,110,0,0,0
0.7906,Positive,Evergreen Credit Union,110,0,0,0
0.4926,Positive,Evergreen Credit Union,110,0,0,2
0.8619,Positive,Evergreen Credit Union,110,0,0,0
0.9145,Positive,Evergreen Credit Union,110,0,2,0
0.7474,Positive,Evergreen Credit Union,110,0,0,0
0.5542,Positive,Evergreen Credit Union,110,0,0,1
0.9287,Positive,Evergreen Credit Union,110,0,0,0
0.7717,Positive,Evergreen Credit Union,110,0,0,0
0.9377,Positive,Evergreen Credit Union,110,0,0,0
0.877,Positive,Evergreen Credit Union,110,0,0,0
0.7178,Positive,Evergreen Credit Union,110,0,0,1
0.8901,Positive,Evergreen Credit Union,110,0,0,2
-0.1531,Negative,Evergreen Credit Union,110,0,0,0
0.7356,Positive,Evergreen Credit Union,110,0,0,0
0.8779,Positive,Evergreen Credit Union,110,0,1,0
0.8016,Positive,Evergreen Credit Union,110,0,0,0
0.5859,Positive,Evergreen Credit Union,110,0,1,0
0.4199,Positive,Evergreen Credit Union,110,0,1,0
0.4215,Positive,Evergreen Credit Union,110,1,0,0
0.9201,Positive,Evergreen Credit Union,110,0,0,1
0.8858,Positive,Evergreen Credit Union,110,0,0,0
0.6705,Positive,Evergreen Credit Union,110,0,1,0
0.7783,Positive,Evergreen Credit Union,110,0,0,1
0.743,Positive,Evergreen Credit Union,110,0,0,0
0.8016,Positive,Evergreen Credit Union,110,0,1,0
0.5411,Positive,Evergreen Credit Union,110,0,0,0
0.4404,Positive,Evergreen Credit Union,110,0,0,0
0.8658,Positive,Evergreen Credit Union,110,0,0,1
0.872,Positive,Evergreen Credit Union,110,0,2,0
0.4927,Positive,Evergreen Credit Union,110,0,0,1
0.8118,Positive,Evergreen Credit Union,110,0,0,0
0.0,Neutral,Evergreen Credit Union,110,0,0,0
0.9253,Positive,Evergreen Credit Union,110,0,0,0
0.8468,Positive,Evergreen Credit Union,110,0,0,0
0.8062,Positive,Evergreen Credit Union,110,0,0,0
0.4754,Positive,Evergreen Credit Union,110,0,0,0
0.5719,Positive,Evergreen Credit Union,110,0,0,0
0.6892,Positive,Evergreen Credit Union,110,0,0,0
0.0,Neutral,Evergreen Credit Union,110,0,0,0
0.7808,Positive,Evergreen Credit Union,110,0,0,0
0.765,Positive,Evergreen Credit Union,110,0,0,0
0.7783,Positive,Evergreen Credit Union,110,0,0,1
0.9348,Positive,Evergreen Credit Union,110,0,1,0
0.7777,Positive,Evergreen Credit Union,110,0,0,1
0.807,Positive,Evergreen Credit Union,110,0,0,0
-0.7841,Negative,Evergreen Credit Union,110,0,0,0
0.8439,Positive,Evergreen Credit Union,110,0,0,0
0.4939,Positive,Evergreen Credit Union,110,0,0,0
0.0,Neutral,Evergreen Credit Union,110,0,0,0
0.7322,Positive,Evergreen Credit Union,110,0,0,0
0.8481,Positive,Evergreen Credit Union,110,0,0,0
0.8852,Positive,Evergreen Credit Union,110,0,0,0
0.6249,Positive,Evergreen Credit Union,110,1,0,0
0.8439,Positive,Evergreen Credit Union,110,0,1,0
0.4389,Positive,Evergreen Credit Union,110,0,1,0
0.6114,Positive,Evergreen Credit Union,110,0,1,0
0.9118,Positive,Evergreen Credit Union,110,0,0,1
0.969,Positive,Evergreen Credit Union,110,0,2,0
0.6369,Positive,Evergreen Credit Union,110,0,1,0
0.8652,Positive,Evergreen Credit Union,110,0,0,0
0.4688,Positive,Evergreen Credit Union,110,2,0,0
0.9714,Positive,Evergreen Credit Union,110,0,0,0
0.6997,Positive,Evergreen Credit Union,110,0,0,0
0.8858,Positive,Evergreen Credit Union,110,0,0,0
0.0,Neutral,Evergreen Credit Union,110,1,0,0
0.9575,Positive,Evergreen Credit Union,110,2,1,0
0.5719,Positive,Evergreen Credit Union,110,1,0,1
0.0,Neutral,Evergreen Credit Union,110,0,0,0
0.9018,Positive,Evergreen Credit Union,110,0,0,0
0.8402,Positive,Evergreen Credit Union,110,1,0,0
0.7901,Positive,Evergreen Credit Union,110,0,0,0
0.8588,Positive,Evergreen Credit Union,110,0,2,0
0.5719,Positive,Evergreen Credit Union,110,0,0,0
0.9169,Positive,Evergreen Credit Union,110,0,0,1
0.8718,Positive,Evergreen Credit Union,110,0,1,0
0.9299,Positive,Evergreen Credit Union,110,0,0,0
0.9785,Positive,Evergreen Credit Union,110,0,2,1
0.926,Positive,Evergreen Credit Union,110,0,0,0
0.8615,Positive,Evergreen Credit Union,110,0,0,1
0.9757,Positive,Evergreen Credit Union,110,0,0,2
0.902,Positive,Evergreen Credit Union,110,0,0,0
0.9217,Positive,Evergreen Credit Union,110,2,0,0
0.0,Neutral,Cash Express,119,0,0,0
0.0,Neutral,Cash Express,119,1,0,0
0.886,Positive,Cash Express,119,0,0,0
0.0,Neutral,Cash Express,119,0,0,0
-0.051,Negative,Cash Express,119,2,0,0
0.9824,Positive,The Payment HQ,115,0,0,0
0.9199,Positive,The Payment HQ,115,0,1,0
-0.9514,Negative,Asic Miners Rig,1115,0,0,0
-0.4543,Negative,Asic Miners Rig,1115,0,0,0
-0.9257,Negative,Asic Miners Rig,1115,0,0,0
-0.8188,Negative,Asic Miners Rig,1115,1,0,0
-0.9703,Negative,Asic Miners Rig,1115,0,0,0
-0.3266,Negative,Asic Miners Rig,1115,1,0,0
0.9815,Positive,Meriwest Credit Union,1110,0,0,4
0.8126,Positive,Meriwest Credit Union,1110,1,1,0
-0.5848,Negative,Meriwest Credit Union,1110,0,2,0
0.4404,Positive,Meriwest Credit Union,1110,0,0,0
0.9364,Positive,Liberty First Credit Union,111,0,0,1
-0.2263,Negative,Liberty First Credit Union,111,2,0,1
0.6249,Positive,Liberty First Credit Union,111,0,0,0
0.912,Positive,Liberty First Credit Union,111,0,0,1
0.7184,Positive,Liberty First Credit Union,111,0,0,0
0.9447,Positive,Liberty First Credit Union,111,0,0,0
0.9813,Positive,Liberty First Credit Union,111,0,1,1
0.7845,Positive,Liberty First Credit Union,111,0,0,2
0.9022,Positive,Liberty First Credit Union,111,0,0,1
0.9732,Positive,Liberty First Credit Union,111,0,0,2
0.9766,Positive,Liberty First Credit Union,111,0,0,0
0.8807,Positive,Liberty First Credit Union,111,1,0,3
0.8974,Positive,Liberty First Credit Union,111,0,0,0
0.9087,Positive,Liberty First Credit Union,111,0,0,0
0.875,Positive,Liberty First Credit Union,111,2,0,1
0.9778,Positive,Liberty First Credit Union,111,0,0,2
0.8439,Positive,Liberty First Credit Union,111,1,0,0
0.9677,Positive,Liberty First Credit Union,111,2,0,0
0.9427,Positive,Liberty First Credit Union,111,0,0,0
