ReviewID,CompanyID,CompanyName,ReviewText,SentimentScores,SentimentLabel
443,1112,NorthOne,"So I’m an online marketer/freelancer that partakes and earns income from multiple opportunities online, referring to family/friends. I joined this app a few days ago to use and refer to others as well; they were running a $75 referral bonus for each successful person who signs up and deposits $50. So I joined and followed those instructions and received a few sign ups. Then the next day I was emailed that my account was suspended til I could provide documentation about my business and answer some of their questions. Inconvenience considering my account was accepted already, but I did as they requested and provided my information, answered their questions, and sent payment proof that I do earn income online from my business and sent some social media links so they could see exactly what it is I do (even though I did explain) Fast forward to Today, my account is closed & I can’t access the app/login and the person I’ve been speaking to hasn’t provided me any legitimate reason as to WHY my account was closed. Like she doesn’t care; I had to mention I was going to the BBB (which I am) if I don’t receive my money! Only then after mentioning that, did she say they would mail me a check! I’m awaiting her response as of now… not sure if the check is only for my deposit or for my sign on bonus/referral pay as well. Because she didn’t mention so. Support is BAD. (At least with this woman it is) Us marketers know each other, we talk. This is unfair treatment, sketchy, stealing, & bad business. We did the work; least they could do is honor their referral program and pay us. So that’s why I give NorthOne Bank a 1 star.UPDATE 11/12/2021, after NorthOne’s reply: I received the exact same response from y’all that other’s have received; y’all have provided no additional info, simply copying & pasting scripts to everyone to make yourself seem professional, however still not answering our concerns as to why y’all are shutting down accounts left & right and not paying people what’s due to them; this is not good business! (PS, that link… yall modified last week AFTER I & others joined… stating, “you can refer to close, personal family and friends only” which is what I do!) So either way, I followed your rules, yet y’all don’t wanna honor your own referral program! That’s sad. Y’all ‘tricked’ a bunch of people, including myself, into joining & depositing $50 and then turn around and suspend & eventually shut down our accounts, AFTER we submit to y’all personal/sensitive info like our driver’s license and ssn! If that’s not suspicious I don’t know what is. Also! Y’all claim to have sent me a check (which I have not received & I’m still waiting on) And y’all haven’t even responded back to my email where I request a photo copy of the check (cause I wasn’t told how much the check would be for) and tracking. ? So I can send y’all details that y’all claim you need to help reinstate my account (tho y’all closed it)!! but y’all can’t send me proof of sending my check? What BS. Seems one sided, don’t it? (For anyone reading this) I do NOT recommend trying NorthOne. Most people, including myself, are displeased!- I did file a claim with the BBB.",-0.7881,Negative
447,1112,NorthOne,Company closed account 9 months ago and still hasn’t sent my funds.,0.0,Neutral
448,1112,NorthOne,"Received a crappy response on a weekend from Northone although they supposedly don’t work weekends and I’m baffled due to the fact that they stated my funds from my PPP loans are being returned back to SBA when I never had a PPP loan smh, it was clearly a EIDL, they’re two separate loans so maybe that’s where the problem began, I would like to receive clarification on how long it takes to remit my EIDL funds back to SBA instead of to myself seeing as to how I’m responsible for my entire loan regardless of where the funds are remitted back to? Also my account was said to be closed for a 4th time now and remaining funds being remitted back to SBA but as of 1/16/2021 the account balance is still the same, please advise!",0.4003,Positive
449,1112,NorthOne,"NorthOne has the friendliest, quickest, & most helpful customer service I’ve ever interacted with.",0.7713,Positive
451,1112,NorthOne,"These people are just simply pathetic I was using my account very peacefully, and suddenly when I deposited a check, they suspended my account and told me if I provided all detail, they would reinstate I provided everything they asked for, and  still, they closed my account they don't answer my email, and when I try to contact support no one answer I have more then $20K in my account,t and they are not giving my money back they don't answer I want them to send me my money through wire transfer or Ach transfer I need my money back right now that is a very pathetic approach by them I want my money back otherwise I am opening a case through a lawyer I told them i have an issue of receiving a check on my mail address and they don't answer",-0.8205,Negative
452,1112,NorthOne,Very safe services and account,0.4927,Positive
455,1112,NorthOne,Got my account in 10 minutes,0.0,Neutral
459,1112,NorthOne,"I signed up for NorthOne about a month ago.  All was going well until I was notified one day that my referral link had been removed and more information was requested about my business.  Confused about this I replied back to NorthOne that I had already provided the requested information during sign up and was only told, ""All banks occasionally review customer accounts..."".  I still found this odd, but complied with their request and provided the requested information the next day.  After I provided the information, I was told ""Your referral link has been removed and will not be reactivated"" in spite of me providing everything they asked for.  When I inquired why I was being treated with such disdain and accusatory nature, the support only replied that they could not tell me why my link was revoked, and simply referred me to their terms of service.  I read over the terms and nothing in them applied to me in any way.  This occurred after I referred two people who are also small business owners to the bank.  It appears they removed my link so that they would not have to pay the referral bonuses.  Having not broke ANY of their rules or terms this is the only logical explanation. I've never in my life seen such scamming tactics utilized by a legitimate bank.  It's shameful.edit: After reading some of the other reviews, I feel slightly better to know that I wasn't singled out and that  NorthOne is just an awful scam ridden bank.  I find it amusing they have this canned response:""All financial service companies are required to evaluate their products, services and customers periodically."" (I also received this response when engaging with customer service via email).My Lili small business banking account has never treated me this way so they can keep this awful canned response to themselves.",-0.5661,Negative
468,115,The Payment HQ,"I am lucky to have had an exceptional experience working with Charles and  Giovanni at The Payment HQ. Their team provided top-notch expertise and professionalism throughout the entire process. The platform they offer is user-friendly and robust, delivering seamless and secure solutions. I greatly appreciate their prompt and reliable customer service, always there to assist with any inquiries. I highly recommend The Payment HQ.",0.9199,Positive
469,1117,Asicminertech,"I only barely escaped with my money because of glóbalfundrètrival company. They come across as extremely professional. There are some very good reviews on various UK sites but they're a total scam. They pretend to help you invest in crypto and show you the results of your deposits and profits on their fake webpage prime-coin.info. Whatever you put in will not come back out even if you pay the 20% ""withdrawal"" fee that the fake Blockchain advises is for regulatory purposes.",-0.8289,Negative
470,1117,Asicminertech,"FAKE SCAM!  I got scammed out of several thousand dollars. Domain is registered in ICELAND, Just check ICANN domain registration site, it's registered to this address: Kalkofnsvegur 2, Reykjavik, Capital Region, 101, ISI have a friend that lives in Florida and she went by the address, and NOPE no business there. The guy is an Indian or Chinese, not sure which, but not an American. LIAR THIEF, CHEAT, he will rot in HELL!",-0.9665,Negative
473,1117,Asicminertech,"THIS IS 100% A SCAM!!I called the telephone number and a guy that sounded like he just woke up picked the phone up, and I told him i'm in the area and would like to buy and pickup an ASIC miner. He hung the phone up immediately.Also contacted a real business in the same address location and there are no businesses in the vicinity that sells anything like tech/ hardware.The website was created a month ago, and also has way too many English grammatical errors.",0.6988,Positive
474,1117,Asicminertech,"This is a total scam. Please stay away from this website. We’re taking legal action against this company. If anyone else is interested in being a part please contact +1 (860) 212-3808. We were told our product would arrived a week after depositing the money, never received the product. Total scam.",-0.2282,Negative
475,1117,Asicminertech,"NO NO NO NO NO. FAKE SCAM! The reviews below were written by the scammers from this website. DO NOT SEND YOUR CRYPTO, it will be gone forever! Don't be a fool like me, I lost thousands. There is no real company at the florida address. When I asked for a refund they wanted another $300 to process it. Imagine that!  Domain is registered in ICELAND. FAKE FRAUD, SCAM LIARS THIEFS, foreigners on VPN creating fake sites raking in THOUSANDS. BEWARE!",-0.9486,Negative
476,1117,Asicminertech,"The ease and endless selection of online shopping is growing, but you need to not forget to take precautions to make sure you get what you pay for and not being scammed like i let this site to do with me. I was careless and didn't follow the signs to make sure its not legit.",0.3578,Positive
477,1117,Asicminertech,My experience with this site is i liked a product which i payed in advance and it's been third month waiting and still nothing is delivered to me. I was careless. If i remember well there was a quote - if something is too good to be true then it probably is! Fraud,0.5562,Positive
478,1117,Asicminertech,"Trusting asicminertech.com and ordering from there, like i did, will lead to losing your money and you will not get the product, because they don't deliver ! Scam!",0.7337,Positive
480,1117,Asicminertech,Don't fall for their virtual fraud trap like i did! Be smarter than me and rethink twice before ordering from here! SCAM SITE !!,-0.8021,Negative
481,1117,Asicminertech,"I see your company's rating and i thought i could trust you, but i was wrong  ~! I can't imagine that a certain product travels 4 weeks until  now .. Maby it will turn out to be a scam.",-0.7712,Negative
482,1117,Asicminertech,"Fraudsters are in the shadows, they’re constantly finding new ways to commit theft online and improving, adapting and changing their techniques, based on the recent SCAM success!",-0.1091,Negative
484,1117,Asicminertech,"I really wanted this to not be a scam, but everything points to the opposite, because i ordered 5 weeks ago and i'm still waiting! Fraud for sure!",-0.4282,Negative
487,1117,Asicminertech,Don't order because you will lose everything that you have sent them! And on the top of all they don't deliver. This is a SCAM website!!,-0.8025,Negative
491,111,Liberty First Credit Union,"We're trying to work on a refinance. No one told me I could expect emails and phone calls from so many different people. I seriously thought some could be scam calls. I've signed forms, but need more information after every time. I received a call about having to do a conference call, but no one told me I should expect that. I really want to go somewhere else.",-0.6382,Negative
492,111,Liberty First Credit Union,The Branch Manager was awesome! Did a great job with my loan and getting me started in my new account.,0.8588,Positive
494,111,Liberty First Credit Union,The staff there was amazing and welcoming ! The process was simple and I am so happy to be a part of the credit union.,0.9364,Positive
496,111,Liberty First Credit Union,"the man by the name of Chris Shipley, the manager of the Seward Branch, he is a great guy and you should give him a raise,",0.6249,Positive
500,111,Liberty First Credit Union,Liberty First was highly recommended to me by a friend.  I stopped by the Credit Union and was immediately greeted by a friendly teller.  Megan took care of all my banking needs and provided over the top customer service.  She is so knowledgeable about all banking services provided by Liberty First.  I feel so relieved to have her services and can trust her advice.,0.9813,Positive
503,111,Liberty First Credit Union,"Shawna T. was awesome. She heard my needs, made suggestions that were more affordable, and once I committed to a car loan, in this case, she had a checklist of tasks I needed to follow through with to complete the sale. Then, she improved my credit further by offering me a fixed rate credit card with a great limit with an APR better than any other offers I’ve had (and there are constant offers). She made everything easy, she knew every detail, and she stayed longer hours so I could get there after work. Stellar.",0.9732,Positive
511,111,Liberty First Credit Union,Tanya and Sean provided professional and top notch service for my request for a loan to buy out my Jeep lease. Tonya answered all of my questions and knew the ins and outs for purchasing a vehicle from a lease. Sean ordered my new checks and led me through the on line banking procedure.  I will be moving all of my banking business with Liberty First CU in the next 2 months.,0.6369,Positive
513,111,Liberty First Credit Union,"Bridget was awesome to work with.  She was very knowledgeable, friendly and pleasant on the phone. She represents your business with 5 star quality.",0.8974,Positive
517,111,Liberty First Credit Union,"I transferred my car loan to Liberty First. I was able to pay off part of the loan in the process, so now I have a lower monthly payment. Customer service was great and I now have a checking and savings accounts that will earn interest, as well as a low interest credit card, thanks to the banker's recommendations.",0.9468,Positive
518,111,Liberty First Credit Union,Bri is a wonderful teller and very personal she is doing a great Job! She helped me get my account started.,0.8439,Positive
520,111,Liberty First Credit Union,I called liberty first to help me refinance my automobile loan and consolidate my credit card debt. They were able to help my lower my interest and saved me money. I am extremely grateful. They were exceptionally nice and helpful. I am glad I made the phone call. I would highly recommend them for any financial needs. I will definitely go to them in the future for any other needs I may have. 😊,0.9877,Positive
521,111,Liberty First Credit Union,Scott Kissler was the person who assisted me in opening my members savings account and checking account with Liberty First Credit Union. He was very courteous and helpful. He was very knowledgeable and offered several suggestions on what services Liberty First had that I might be interested in. He was easy to speak with and listened to my questions. It was a pleasant experience.,0.9749,Positive
525,111,Liberty First Credit Union,ReaMarie did an Awesome Job! 👍She helped by suggesting and rearranging our accounts for the Best interest for us. She was also patient with all our questions that we had. A++ & Gold Star for her In our Book!Thanks again RaeMarie B. 😊,0.9577,Positive
528,111,Liberty First Credit Union,"My experience at Liberty First Credit Union, exceeded my expectations. I intended to simply request information and walked out with a bank account in hand. The staff was very helpful and guided me through out the entire process to get my banking needs met. I extend my gratitude to the staff that helped me that day, it was much appreciated. :)",0.9705,Positive
530,111,Liberty First Credit Union,"I have had multiple accounts/loans through Liberty First and they have always been excellent to work with!  Answering questions, email, phone calls, They have never disappointed.  I will always use them for banking and lending needs.",0.8734,Positive
532,111,Liberty First Credit Union,"Liberal first credit union bank, it is a excellent bank to have, the bankers are great people, their customers services are great, I have no negative impact from them, they put their customers first. Best Kuey Riek.",0.9709,Positive
534,111,Liberty First Credit Union,Other banks didn't want to give us a fair rate on our loan and then our camper dealership said to try Liberty First Credit Union. It was a great experience from the minute we walked in.,0.9038,Positive
537,111,Liberty First Credit Union,The moment I walked into Liberty First CU I was welcomed with a friendly hello. I moved from the Las Vegas area and I really like the small town feel with this credit union. Everyone is knowledgeable and helpful of my needs. I am completely happy with my choice of this banking in the Lincoln area.,0.9665,Positive
538,111,Liberty First Credit Union,I was having issues with my bank. They had closed my accounts but would not release my funds.  Liberty First CU opened an account for me and made a sizable loan to assist me so I could keep current with my bills.  Ana V. Was absolutely fantastic with her assistance.,0.8988,Positive
540,111,Liberty First Credit Union,I found the perfect vehicle  because it was a handicap accessible van and  in my budget  which most of them  are not but my bank wouldn't  give.me a car loan wouldn't  even consider it  because  the vehicle  I picked was a  2009 and they only give loans for 2010 or newer.  So I got.my van  because  Liberty  First  Credit Union  gave me the loan I needed.  I now bank at Liberty  First  and will until I'm too old to be managing  money . Happy van owning customer !,0.9694,Positive
541,111,Liberty First Credit Union,"Nellie in the loan department helped us on Saturday, September 17, she was not only curtiious, she actually cares about her clients. I would recommend this credit union to everyone!!",0.8436,Positive
543,111,Liberty First Credit Union,"My loan officer, Nellie, knew what she was doing and was quick and helpful the whole process. The bank itself, is as clean and bright as you could want.",0.8271,Positive
547,111,Liberty First Credit Union,Ellie helped me out so much in getting a great car loan and setting up an account and is still helping me out by looking at options to better my credit,0.8957,Positive
550,111,Liberty First Credit Union,"Process was very fast, gentleman that handled my loan was very fast, knowledgeable and efficient.",0.4215,Positive
551,111,Liberty First Credit Union,"I moved from one side of town to the other and my bank wasn't even close. so, I had to change banks.Liberty First Credit Union made it fast and easy to get my new checking and saving account going. I'm very busy and James Munson at the N27th branch. Had everything I needed to sign pulled up explained everything I had questions about.. Had me up to the tellers to deposit a little money. Tellers Didn't miss a beat. Had my account pulled up right away deposited. Boom Receipt a great smile and A Thank You Have A Great Day.... I was out of there.Thank You, Liberty First For A Great Experience Not A Long Drawn Out Process..Alan M",0.9791,Positive
553,111,Liberty First Credit Union,I had a great experience at liberty first and really liked the woman that helped me with my loan. I’m sorry her name escapes me at the moment. I definitely would recommend you!,0.9458,Positive
555,111,Liberty First Credit Union,"Ellie is the best to work with. Responds quickly. Answers questio clearly and honest. Gives great advice. If you need a personal loan, go talk to Ellie!",0.9392,Positive
558,111,Liberty First Credit Union,I am very impressed with the efficiency work that Chris Shipley done for me and my parents. And I'm real glad to be working with you and keeping my money safe in savings account with your bank.   Thank you,0.923,Positive
560,111,Liberty First Credit Union,Dan did good job putting my boat loan together in very professional manner. My son are enjoying the boat.,0.743,Positive
561,111,Liberty First Credit Union,I had a great experience getting a loan through LFCU and they were so nice and helpful. They truly care about helping you get your finances in order.,0.9588,Positive
563,111,Liberty First Credit Union,"Liberty First is the best.  I've worked with them many times and they never disappoint.  When other institutions fail you, Liberty First is your answer!",0.8765,Positive
565,111,Liberty First Credit Union,Was pleased with the way of getting a loan from Liberty First Credit Union over the telephone and when in person to finalize the loan with the Loan Officer. It went very well.,0.8832,Positive
566,111,Liberty First Credit Union,Everybody has been very kind very patient up going and I enjoy My new bank thank you for everything,0.8553,Positive
567,111,Liberty First Credit Union,Zach Lake did a great job at helping me refinance my Auto Loan.    A-1 Professional!,0.7644,Positive
570,111,Liberty First Credit Union,Everything went smoothly and quickly when setting up my new checking and savings acct. I just recently moved to Lincoln and am pleased with the service I received.,0.4404,Positive
575,111,Liberty First Credit Union,It was a great experience walked in talk to him everything work Wonderful got me all set up very very helpful,0.9036,Positive
576,111,Liberty First Credit Union,Yvette was great to work with. The whole process went quick and with only one visit to the bank had my loan. She got me a great rate on my loan and the payments lower then expected. Would recommend Liberty First to any looking for a loan or even a new bank.,0.9169,Positive
577,111,Liberty First Credit Union,Lacey is so awesome and takes her time answering questions. I think she deserves a better printer though.,0.8458,Positive
578,111,Liberty First Credit Union,"Very pleased with the service when I started a new account with Liberty First. The staff was very pleasant, helped me to choose the best accounts and answered all my questions i had.",0.937,Positive
579,111,Liberty First Credit Union,Everyone I have worked with had been outstanding. Easy to do business with and upfront during the entire loan process.,0.7845,Positive
580,111,Liberty First Credit Union,New member but very happy with helpful staff and love the member benefits. I look forward to banking with you. Thank you.,0.9751,Positive
583,111,Liberty First Credit Union,Very kind and receptive to all questions. Also were willing to meet us on our time around our work schedule.,0.5709,Positive
587,111,Liberty First Credit Union,I was very pleased with Zach Lake the lending agent.  He was very good at answering my calls or getting back to me if he missed them.  The loan was set up quickly and the rate was outstanding.,0.8476,Positive
588,111,Liberty First Credit Union,The staff is always friendly and helpful. They have accounts for different needs and we found them to be a great fit for us. We are very happy we found Liberty First Credit Union!,0.9715,Positive
590,111,Liberty First Credit Union,I am very happy I chose Liberty First as my new bank. I had heard really good things about them. I am just a new customer but the interactions already with everyone has been great.,0.9089,Positive
591,111,Liberty First Credit Union,"Very personable, knowledgeable about products and systems and developed shirt and long term solutions to our needs.",0.1779,Positive
592,111,Liberty First Credit Union,Was very accommodating to me and my adventurous 2 year old. Was patient and explained things throughly.,0.34,Positive
594,111,Liberty First Credit Union,My sister and I are first time homebuyers. Mandi and Kamal were very helpful to us.  The tellers are very friendly.,0.764,Positive
595,111,Liberty First Credit Union,"Awesome customer service, and very helpful with setting up an account. Thank you a bunch!",0.8746,Positive
597,111,Liberty First Credit Union,"To be honest I asked to be able to open a checking account online and was only given a savings account, I asked in a email for a debit card and only received an ATM card, I have tried to contact LFCU twice online and no response. I guess I made a mistake in opening an account. Thank you David T",0.296,Positive
600,111,Liberty First Credit Union,"Great people that were super easy to work with and did it on a time crunch, Friday afternoon",0.8979,Positive
604,111,Liberty First Credit Union,"The application process was easy enough, but no one called me to follow up or discuss actual options.",-0.2144,Negative
606,111,Liberty First Credit Union,Lisa K was an excellent guide through the home buying process as a representative of the bank.,0.5719,Positive
609,111,Liberty First Credit Union,Everyone is always very friendly and helpful.  Would never bank anywhere else.,0.762,Positive
612,111,Liberty First Credit Union,I have been with my bank 40years or more. I had ran in to some trouble. I needed $120 to make it 10 days to the end of the month. My bank UBT refused to help me out. But they would have no problem charging me $35 a day. For my account being over drawn. I went to Liberty First.AnaV. was very helpful. She showed me that there's still good people in this world. She was wonderful and helped me out more than I could have imagined.  Thank you AnaV. and Liberty First.,0.9831,Positive
613,111,Liberty First Credit Union,"First time I came in to make a savings account only , everyone was very friendly and helpful. I feel I chose the right place to put my money.",0.762,Positive
615,111,Liberty First Credit Union,The customer service I rec,0.0,Neutral
616,111,Liberty First Credit Union,"Still relatively new to the credit union so I don’t feel I have enough experience working with you guys to give a reliable review, which is why I chose 3/5. So far my experience has been alright, making my first payment was a bit confusing and the due dates for payment that I was told over the phone, at the dealership and on my payment slips that were mailed to me were not consistent so I wasn’t sure when/if late fees would truly occur. Other than that I’ve had a good experience thus far.",0.8768,Positive
617,111,Liberty First Credit Union,Great agency to work with. Great and courteous people. They processed our loan w/in 48 hours so we could purchase our new fifth-wheel camper. Thank you LFCU.,0.9325,Positive
619,111,Liberty First Credit Union,"Very honest, understanding, and willing to give me a chance.",0.6801,Positive
622,111,Liberty First Credit Union,I needef to pay off a debt so I would not be sued. Within two days Liberty First came through for me. It was fast. I was amazed. It has been a pleaure. Thanks for all that you have done for me. It really is appreciated.,0.8801,Positive
625,111,Liberty First Credit Union,We were a bit disappointed that a card for my husband was not ordered at the initial opening of the account. But Glad we were told that a card has been ordered for him.  Still waiting for it.,0.4497,Positive
626,111,Liberty First Credit Union,They wouldn't give me a credit card or refinance my car even with a score of 663 .... they find ways not to do this ... it takes them weeks to do anything and when you call they never answer their phone,0.3818,Positive
628,111,Liberty First Credit Union,Ross Huesman did a great job and saved us money too!   He  was very nice and knowledgeable,0.883,Positive
629,111,Liberty First Credit Union,Not able to use my app till I’m verified. Don’t have a card. Just can physically go to the bank to do anything. Yet they want me to verify everything when I have to go in daily. None of this was explained day that the account was opened. Have told me I can go in for a card since I haven’t received mine and come in the next day to tell me that was not an option.,0.0772,Positive
630,111,Liberty First Credit Union,Shawna Taylor was very helpful. 10/10 recommend her!!,0.7536,Positive
632,111,Liberty First Credit Union,Nice people helpful  and willing to answer questions,0.6808,Positive
633,111,Liberty First Credit Union,Very helpful and answered all my questions,0.4754,Positive
635,111,Liberty First Credit Union,"It was quick and easy to get accounts set up, answered any and all questions we had. Very friendly people.",0.7501,Positive
636,111,Liberty First Credit Union,"Dorothy Wasmer was absolutely the best.  Very helpful, offered additional information I had not considered.",0.8211,Positive
637,111,Liberty First Credit Union,Amazing service timely responses overall great customer service,0.836,Positive
640,111,Liberty First Credit Union,Everything from beginning to end was absolutely amazing,0.624,Positive
641,111,Liberty First Credit Union,EASILY RECEIVED AND ACTIVATED SECOND DEBT CARD,-0.0258,Neutral
642,111,Liberty First Credit Union,What a wonderful group of people work at this vank,0.5719,Positive
643,111,Liberty First Credit Union,Easy process for a new customer and new loan.  Pete was great to work with.,0.7906,Positive
647,111,Liberty First Credit Union,Susan did a great job getting us set up with Liberty First!,0.8313,Positive
649,111,Liberty First Credit Union,started banking with you and it's went well.,0.2732,Positive
654,111,Liberty First Credit Union,Zach was very helpful and helped me to get the loan I needed!,0.5244,Positive
656,111,Liberty First Credit Union,Quick and easy loan process. Brian was great to work with,0.7906,Positive
662,111,Liberty First Credit Union,The place is very professional and the staff very helpful,0.4754,Positive
663,111,Liberty First Credit Union,GREAT SERVICES,0.6249,Positive
667,111,Liberty First Credit Union,I'm very hopeful,0.5563,Positive
672,111,Liberty First Credit Union,"it was very helpful .. she did a good job ,",0.7178,Positive
675,111,Liberty First Credit Union,I find everyone very friendly,0.5413,Positive
677,111,Liberty First Credit Union,Can’t link my account.  And was told I could come in the next day to get my card and that wasn’t true.,0.4215,Positive
678,111,Liberty First Credit Union,I strongly recommend this one to my friends..,0.7717,Positive
687,111,Liberty First Credit Union,Very accommodating and helpful!,0.5197,Positive
692,111,Liberty First Credit Union,Best place to have my checking and savings account. Everyone is happy to help whenever I need them.,0.891,Positive
693,111,Liberty First Credit Union,"Every employee I have ever come in contact with is very helpful, kind and knowledgeable.  It is always a pleasure to come to the N. 27th street location.",0.8878,Positive
696,111,Liberty First Credit Union,"Fast and easy, no issues.",0.1779,Positive
697,111,Liberty First Credit Union,Always a great experience each time I either talk to somebody or go in,0.6249,Positive
703,114,Heritage Valley Federal Credit Union,"Heritage Valley is an amazing company filled with so many helpful people. They helped me consolidate my debt, which helped my credit score increase over time.",0.8511,Positive
705,114,Heritage Valley Federal Credit Union,Had a great experience with a Home Equity Loan.  It was a super easy and fast process and would recommend them to anyone looking for this type of loan.,0.9246,Positive
710,114,Heritage Valley Federal Credit Union,"We are new to HVFCU, pleased with their banking.I also like the free coin counter!",0.8398,Positive
711,118,Kryptominerstech,Express delivery as stipulated on the website is as accurate as it is written. My KD5 was  delivered in perfect condition with the promised Graphic cards. If I hadn’t ordered a few others from another provider I definitely would’ve gotten more from these guys. Now I can continue my minning journey.,0.836,Positive
713,1110,Meriwest Credit Union,"I was an almost 30 year client of Meriwest until they upgraded their login system with minimal notification and locked my out of my account.  After multiple attempts, I final sent a registered letter to close my account back in March, and have yet to get my money back (now May).  They continue to send me e-notices even though I have told them multiple times I can't login (probably telling me about all the fees that they are charging me rather than giving my money back as requested).  I suspect I am going to have to get a lawyer involved to get my money back from them.Bottom line:  I would bury my money in glass jars in the backyard before I would use Meriwest again.  They certainly put profits ahead of customer satisfaction.",0.8126,Positive
720,1113,cryptobaseatm.com,"Warning!!! y'all need to be careful,, i sent bitcoin from the cryptobaseatm and i'm yet to receive the bitcoin in my wallet,,, tried to chat with the customer service but their communication is very poor,,, i had to contact,,, c u s t o m e r s d i g i t.t e c h ,,, i read about them on here and they helped me file a dispute and i could get my money in my wallet after that,, thanks to them,,, C U S T O M E R S D I G I T.T E C H,,, trusted and reliable...",-0.3433,Negative
723,119,Cash Express,My app is fell I need to renew,0.0,Neutral
725,119,Cash Express,Cash Express has the best services when it comes to their customers.Everything is Easy and Fast compared to other services provided by other organizations.I Trust Cash EXPRESS WHOLE HEARTEDLY,0.886,Positive
735,1118,PNC Bank,"I called to pay off my HELOC and the agent told me that I had to go to the branch to close the HELOC.  I get to the branch in Livermore CA where they have removed all tellers and hired a bunch of people that are there to make sure the chairs stay warm.  They did not have a clue on how to close the account. They in turn told me that I had to call the phone number for the bank to get help.  I was a bit upset when I was told the number to get help, that has made up my mind to go back to my old bank.   They have lost my business and I will tell my friends to stop using PNC for banking.",0.7003,Positive
737,1118,PNC Bank,"The worst bank ever. We have been trying for 2 weeks to wire transfer funds we have from PNC to our official bank, and the bank literally can't follow instructions from our receiving bank to do this. We can't get our money, and the English language seems to be quite stumbling block for them. Once the account is closed, we will never ever use them again.",-0.8062,Negative
738,1118,PNC Bank,I went to the PNC counter in a local supermarket for the convenience. Waited in line for the one slow bank employee. Had to repeat my request several times because the teller couldn't understand what I was talking about. There was an error in my account. Not difficult to understand. Took my information but couldn't fix the problem at that time. Had to phone another employee because no one got back to me. Closed my account within 3 months.,-0.0536,Negative
739,1118,PNC Bank,"I wasted time phoning and getting the run around trying to close my accounts so I enrolled the help of Consumer Financial Protection Bureau. They were fantastic and they assured everyone that my accounts would be closed and monies refunded.My bank cannot clear the checks as “the clearing bank as the clearing bank states there is a “MISMATCH ROUTING NUMBER”!!,Yet another ploy by PNC Bank to hold my money.Disgraceful!!!!Not dealing with them anymore and I will be switching to Asllc who are professional with managing my finances",0.6792,Positive
742,1118,PNC Bank,"I have had numerous horrible problems with this bank. Where to begin??? I wrote a check - they refused to honor it because - get this - I didn't use the same *pen* to write the check as I signed up for an account with... said it was obviously ""forged"" since the pen was different and I got a lecture about using the same pen... Told they require me to keep a *million* dollars in my account or I can't have any info about what is in the account... REALLY??? And now I am trying to close the account, and they won't transfer my money to another bank. I've been trying for two weeks and they say they don't know how to do it. I can't write checks on the account, I can't use it, and I can't get my money out. They are complete !d!ots of the first order. They must have to pass a Stupid Test to work there... Worst Bank Ever - like EVER!!!!!",-0.9236,Negative
744,1118,PNC Bank,"The one an only teller was friendly and personable to a degree and that's the only reason for the one star. When you are a customer and want to talk with an actual banker no one is ever available. Should have realized when I had to make an appointment 5 days in advance to open an account that this bank was severely understaffed. I've had an car loan there for years and normally pay by check with no problem. On one occasion I didn't have a check with so I went inside to pay with a debit card at which point I had show proof of identification because I didn't have an account with them. That was after standing in line for 30 minutes. Stupidly I opened a checking account with them. I sold a piece of property for $100,000 I went with the check at 1:00 on Friday afternoon and was told the banker was out for lunch and to return later that afternoon. I did return that afternoon and waited awhile before being told come back Monday. The teller said she was having “issues”. All I needed was 5 minutes of her time to advise me. Promptly went to another bank that wasn't having “issues” and opened an account. Somethings you don't want to talk to a teller about especially when she is the only one and dividing her time between the drive-thru as well as working the counter. I fully realize that my $100 Grand is nothing to a bank worth billions but it's important to me. It's probably not her fault or the staff's fault but the lack of any help. Sorry I ever went to PNC. Planning to draw this account down and let this account slowly evaporate as I see from these reviews that it is almost impossible to close an account with PNC. I've lost the cost of the checks anyway! Thanks for the lesson PNC! I'll do more homework in the future!",0.6406,Positive
745,1118,PNC Bank,"I have taken hours out of my day to dispute overdraft fees by this bank over the past 4 months.  I have received 19, totaling $684.  Over the past 12 months , I have been through challenging situations involving my dad bei g in the hospital for over 100 days and having to take off work.  I received relief for overdraft fees for $200 last year, but the problem is that they  routinely charge multiple overdraft fees for each item that has been charged on my account.  There is no call back or I treat in helping people who are encountering financial hardship and they could care less what the reasons are.  I don’t think this bank is headed in a good direction for anyone.  I would not recommend putting your hard earned money in this bank.  I will be using another bank.",0.3038,Positive
748,1118,PNC Bank,Pnc failed to follow through with a balance transfer from my business account to my personal account at Capital One. PNC charged me for a stop payment on the balance transfer because they sent it to the wrong address. It took PNC 10 days to stop the payment. After being passed to several representatives I finally closed my account. That whole process took 6 weeks. I strongly suggest a different bank!,-0.8687,Negative
749,1118,PNC Bank,I had a returned check so they canceled my account without my acknowledgement. Now they are holding my remaining money hostage in the account for a couple weeks until a hold is lifted. Had about $400 left in the account and have no access to my own damn money. Completely unacceptable!!!!,-0.8541,Negative
753,1118,PNC Bank,"Unfortunately, there isn’t an option for leaving a zero-star review! This bank is the worst. The bank refused to pay for the $130,000.00 loss and they don't care one but how they have ruined my personal life and my retirement money.They ignored my request for a refund and then imposed an indefinite ban on my account. I got all they took back through.Aberdeen dyce Lpwhich i eventually received what was due to me.",-0.965,Negative
